Date,Open,High,Low,Close,Volume,Range (%),Volume Change (%),RSI,MA5,MA30
2025-01-29 00:00:00-05:00,233.86287156365174,239.5965730646729,233.75299176206667,239.0971221923828,45486100,2.49989583386993,-39.91871357697245,47.259079181765216,230.53053588867186,241.52877705891927
2025-01-30 00:00:00-05:00,238.40787147181928,240.52553823889048,236.94948349745044,237.3290557861328,55658300,1.5092055440072356,22.363315386458726,45.203682308419566,233.3134735107422,241.17782948811848
2025-01-31 00:00:00-05:00,246.91852728753366,246.91852728753366,233.18362815459494,235.74081420898438,101075100,5.890164434628672,81.59933019873047,49.13283663592229,235.95457153320314,240.6770472208659
2025-02-03 00:00:00-05:00,229.73741895869952,231.5753945205246,225.45212191586603,227.75958251953125,73063300,2.7159968833398946,-27.713848415682996,44.142990476505176,235.58497924804686,239.8289800008138
2025-02-04 00:00:00-05:00,227.00041910872287,232.87396618357337,226.40107197135944,232.54432678222656,45067300,2.8590386767394698,-38.317458970509136,49.587780178814874,234.49418029785156,239.32120513916016
2025-02-05 00:00:00-05:00,228.27901582634638,232.4144684638066,228.0193068583431,232.21469116210938,39620300,1.9275392360498629,-12.086368608725174,44.99630425323693,233.11769409179686,238.7445063273112
2025-02-06 00:00:00-05:00,231.0359788855247,233.54323203112875,230.17692277145878,232.9638671875,29925300,1.4624877329741535,-24.469779380771982,55.49889785627287,232.24465637207032,238.03628489176432
2025-02-07 00:00:00-05:00,232.3445476829273,233.74300400322835,227.0104008794231,227.3800048828125,39707200,2.965768571714604,32.68772577050187,47.60057945444688,230.57249450683594,237.1159632364909
2025-02-10 00:00:00-05:00,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600,1.4920772161897098,-16.600515775476488,56.277155862895654,230.55057678222656,236.1070816040039
2025-02-11 00:00:00-05:00,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400,3.112256473397148,62.2147869886096,59.89997906896342,230.56571044921876,235.23656463623047
2025-02-12 00:00:00-05:00,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300,2.7223921612102893,-15.776903258473817,63.53254921314823,231.49677124023438,234.62192128499348
2025-02-13 00:00:00-05:00,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,53614100,2.873875622185736,18.50174500975834,67.75311091417679,233.20999755859376,234.2754872639974
2025-02-14 00:00:00-05:00,241.25,245.5500030517578,240.99000549316406,244.60000610351562,40896200,1.8921936406707536,-23.72118528521415,65.14557258220154,236.65399780273438,234.0906550089518
2025-02-18 00:00:00-05:00,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,48822500,1.3810769055851686,19.381507328309233,57.84754889915835,240.01799926757812,234.12024841308593
2025-02-19 00:00:00-05:00,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,32204200,1.172063991529979,-34.03819960059399,57.12085718835203,242.46799926757814,234.1794906616211
2025-02-20 00:00:00-05:00,244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,32316900,1.0192826401397297,0.34995435377993545,60.69923204618938,244.26000061035157,234.21612650553385
2025-02-21 00:00:00-05:00,245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,53197400,1.415056358955015,64.6117047117762,62.7661792712303,245.06400146484376,234.3363265991211
2025-02-24 00:00:00-05:00,244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,51326400,1.8165463033582383,-3.5170891810502036,80.23129014161906,245.56400146484376,234.49187876383465
2025-02-25 00:00:00-05:00,248.0,250.0,244.91000366210938,247.0399932861328,48013300,2.0783129565066885,-6.454962748215342,76.58516763978938,246.0779998779297,234.84021606445313
2025-02-26 00:00:00-05:00,244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,44433600,2.44636420577727,-7.455642499057557,62.11628946848762,245.1760009765625,235.0474639892578
2025-02-27 00:00:00-05:00,239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,41153600,2.277908213484532,-7.381801159482915,56.03517298296271,243.47000122070312,235.19000447591145
2025-02-28 00:00:00-05:00,236.9499969482422,242.08999633789062,230.1999969482422,241.83999633789062,56833400,5.16507365216072,38.100676490027595,70.72819585842926,242.72799987792968,235.33104604085287
2025-03-03 00:00:00-05:00,241.7899932861328,244.02999877929688,236.11000061035156,238.02999877929688,47184000,3.354367942260758,-16.978396506279758,63.508590909704694,240.91399841308595,235.66506907145182
2025-03-04 00:00:00-05:00,237.7100067138672,240.07000732421875,234.67999267578125,235.92999267578125,53798100,2.2967508167106505,14.017675483214642,54.655409076978934,238.69199829101564,235.87182159423827
2025-03-05 00:00:00-05:00,235.4199981689453,236.5500030517578,229.22999572753906,235.74000549316406,47227600,3.1933025610309973,-12.213256601998957,48.20579640059329,237.76799926757812,236.31663920084637
2025-03-06 00:00:00-05:00,234.44000244140625,237.86000061035156,233.16000366210938,235.3300018310547,45170400,2.015781812670292,-4.355927466142684,38.619684842211036,237.3739990234375,236.70816701253256
2025-03-07 00:00:00-05:00,235.11000061035156,241.3699951171875,234.75999450683594,239.07000732421875,46273600,2.815641832092089,2.4423073517170435,40.09316006145065,236.82000122070312,237.23002166748046
2025-03-10 00:00:00-04:00,235.5399932861328,236.16000366210938,224.22000122070312,227.47999572753906,72071200,5.325128167158257,55.75014695204177,28.42265555569766,234.71000061035156,237.39484405517578
2025-03-11 00:00:00-04:00,223.80999755859375,225.83999633789062,217.4499969482422,220.83999633789062,76137400,3.8583580167377236,5.641920767241282,23.657103246531236,231.69200134277344,237.10259246826172
2025-03-12 00:00:00-04:00,220.13999938964844,221.75,214.91000366210938,216.97999572753906,62547500,3.1827258951820396,-17.849177933577977,20.26386281624785,227.93999938964845,236.40198160807293
2025-03-13 00:00:00-04:00,215.9499969482422,216.83999633789062,208.4199981689453,209.67999267578125,61368300,4.039918550483845,-1.8852871817418793,17.702141808054762,222.80999755859375,235.4214106241862
2025-03-14 00:00:00-04:00,211.25,213.9499969482422,209.5800018310547,213.49000549316406,60107600,2.0851202781791236,-2.054317945910189,20.920585943595583,217.69399719238282,234.62677561442058
2025-03-17 00:00:00-04:00,213.30999755859375,215.22000122070312,209.97000122070312,214.0,48073400,2.5003571793485078,-20.0210955020663,21.63462382398737,214.997998046875,233.90208180745444
2025-03-18 00:00:00-04:00,214.16000366210938,215.14999389648438,211.49000549316406,212.69000244140625,42432400,1.730572749660557,-11.734139877770245,23.83204772216368,213.3679992675781,233.39976247151694
2025-03-19 00:00:00-04:00,214.22000122070312,218.75999450683594,213.75,215.24000549316406,54385400,2.343857079221491,28.16951197669706,28.934309709028156,213.02000122070314,232.8229517618815
2025-03-20 00:00:00-04:00,213.99000549316406,217.49000549316406,212.22000122070312,214.10000610351562,48862900,2.4832740750860114,-10.154379668072677,21.67077432086576,213.90400390625,232.21912892659506
2025-03-21 00:00:00-04:00,211.55999755859375,218.83999633789062,211.27999877929688,218.27000427246094,94127800,3.578188944657712,92.6365401971639,29.967573541172882,214.86000366210936,231.72933349609374
2025-03-24 00:00:00-04:00,221.0,221.47999572753906,218.5800018310547,220.72999572753906,44299500,1.3267425529284442,-52.936858186423144,34.70209891244288,216.20600280761718,231.5076665242513
2025-03-25 00:00:00-04:00,220.77000427246094,224.10000610351562,220.0800018310547,223.75,34493600,1.8266104321222745,-22.13546428289258,38.58312723371449,218.41800231933593,231.37766672770184
2025-03-26 00:00:00-04:00,223.50999450683594,225.02000427246094,220.47000122070312,221.52999877929688,34466100,2.0637742216924098,-0.07972493448059614,37.297498789999885,219.6760009765625,231.00800018310548
2025-03-27 00:00:00-04:00,221.38999938964844,224.99000549316406,220.55999755859375,223.85000610351562,37094800,2.0085273774059784,7.626914562425102,35.61437221505595,221.6260009765625,230.5740005493164
2025-03-28 00:00:00-04:00,221.6699981689453,223.80999755859375,217.67999267578125,217.89999389648438,39818600,2.816062609825012,7.342808156399272,39.86458235463719,221.5519989013672,229.7863337198893
2025-03-31 00:00:00-04:00,217.00999450683594,225.6199951171875,216.22999572753906,222.1300048828125,65299300,4.342597962902576,63.99195350916407,51.43813544214049,221.83200073242188,229.0373336791992
2025-04-01 00:00:00-04:00,219.80999755859375,223.67999267578125,218.89999389648438,223.19000244140625,36412700,2.1836450034609363,-44.237227657876886,57.384068675745006,221.72000122070312,228.328000386556
2025-04-02 00:00:00-04:00,221.32000732421875,225.19000244140625,221.02000427246094,223.88999938964844,35905900,1.8867062204038214,-1.391822084053096,70.04230705824979,222.19200134277344,227.62866719563803
2025-04-03 00:00:00-04:00,205.5399932861328,207.49000549316406,201.25,203.19000244140625,103419000,3.100623847534938,188.02787285655006,40.160488374432056,218.06000061035155,226.20733388264975
2025-04-04 00:00:00-04:00,193.88999938964844,199.8800048828125,187.33999633789062,188.3800048828125,125910900,6.693716659577826,21.748324775911577,30.77731881336838,212.1560028076172,224.30166727701823
2025-04-07 00:00:00-04:00,177.1999969482422,194.14999389648438,174.6199951171875,181.4600067138672,160466300,11.184285491584335,27.444327695219407,28.38755077374188,204.02200317382812,222.1136672973633
2025-04-08 00:00:00-04:00,186.6999969482422,190.33999633789062,169.2100067138672,172.4199981689453,120859500,12.487435013080573,-24.682316473926303,22.809248133734712,193.86800231933594,219.62633412679037
2025-04-09 00:00:00-04:00,171.9499969482422,200.61000061035156,171.88999938964844,198.85000610351562,184395900,16.708360767166717,52.570464051233046,42.67038560737092,188.86000366210936,218.24266764322917
2025-04-10 00:00:00-04:00,189.07000732421875,194.77999877929688,183.0,190.4199981689453,121880000,6.437157802894468,-33.90308569767549,37.141012070629195,186.30600280761718,216.68000081380208
2025-04-11 00:00:00-04:00,186.10000610351562,199.5399932861328,186.05999755859375,198.14999389648438,87435900,7.244972538115809,-28.26066622907778,40.058122043661136,188.26000061035157,215.22366739908855
2025-04-14 00:00:00-04:00,211.44000244140625,212.94000244140625,201.16000366210938,202.52000427246094,101352900,5.856034283576504,15.916803052293172,40.76234157443918,192.4720001220703,214.04000091552734
2025-04-15 00:00:00-04:00,201.86000061035156,203.50999450683594,199.8000030517578,202.13999938964844,51343900,1.8568525517574985,-49.341459395833766,41.42566981356271,198.41600036621094,212.91366780598958
2025-04-16 00:00:00-04:00,198.36000061035156,200.6999969482422,192.3699951171875,194.27000427246094,59732400,4.330198077917627,16.33787071102897,37.53161708247988,197.5,211.53133443196614
2025-04-17 00:00:00-04:00,197.1999969482422,198.8300018310547,194.4199981689453,196.97999572753906,51334300,2.2682870608183063,-14.05953887672352,40.93430641489272,198.81199951171874,210.25300089518228
2025-04-21 00:00:00-04:00,193.27000427246094,193.8000030517578,189.80999755859375,193.16000366210938,46742500,2.102105023173166,-8.944896492208908,37.40106074927728,197.81400146484376,208.72266743977863
2025-04-22 00:00:00-04:00,196.1199951171875,201.58999633789062,195.97000122070312,199.74000549316406,52976400,2.867783376118987,13.336685029683903,40.26890369360444,197.25800170898438,207.79800109863282
2025-04-23 00:00:00-04:00,206.0,208.0,202.8000030517578,204.60000610351562,52929200,2.564101020706131,-0.08909627683270083,42.26233779810487,197.7500030517578,207.2566680908203
2025-04-24 00:00:00-04:00,204.88999938964844,208.8300018310547,202.94000244140625,208.3699951171875,47311000,2.9023353300436785,-10.614556804183707,52.40437830350939,200.57000122070312,206.96966807047525
2025-04-25 00:00:00-04:00,206.3699951171875,209.75,206.1999969482422,209.27999877929688,38198600,1.7216309914150443,-19.260637061148568,61.13834590966251,203.03000183105468,206.95633494059246
